,Source.Name,,created_at,,id,,like_count,quote_count,reply_count,retweet_count,,tweet,,CLEANED
923,FinancialTimesv3_0918.csv,,16/09/2020 16:30,,520,,0,0,0,12,,"ByteDance’s deal with Oracle over the video-sharing platform TikTok is unlikely to be blocked by Beijing, domestic analysts say https://t.co/ctCiSBf0BL",,ByteDances deal with Oracle over the videosharing platform TikTok is unlikely to be blocked by Beijing domestic analysts say httpstcoctCiSBf0BL
919,FinancialTimesv3_0918.csv,,16/09/2020 17:24,,521,,20,1,1,12,,"Matt Hancock, the UK’s health secretary, admitted that problems in laboratories were causing delays in the testing system. To resolve the issue he mentioned ‘bringing in more machines’, although he has not yet explained how or when this will happen https://t.co/xZZ8ClNBqE https://t.co/Ezr2i4rLYb",,Matt Hancock the UKs health secretary admitted that problems in laboratories were causing delays in the testing system To resolve the issue he mentioned bringing in more machines although he has not yet explained how or when this will happen httpstcoxZZ8ClNBqE httpstcoEzr2i4rLYb
918,FinancialTimesv3_0918.csv,,16/09/2020 17:25,,522,,16,2,2,12,,"One explanation for the long delays in getting people tested for coronavirus is that some labs are struggling to secure enough staff with the right skills and reagents to carry out the necessary analyses, the co-chair of the NHS Assembly said https://t.co/xZZ8ClNBqE https://t.co/DDXGC8WCMz",,One explanation for the long delays in getting people tested for coronavirus is that some labs are struggling to secure enough staff with the right skills and reagents to carry out the necessary analyses the cochair of the NHS Assembly said httpstcoxZZ8ClNBqE httpstcoDDXGC8WCMz
917,FinancialTimesv3_0918.csv,,16/09/2020 17:26,,523,,40,2,2,12,,"How will the backlog of Covid-19 tests affect society? The danger for NHS staff is having to isolate if they or a family member has symptoms, creating staffing gaps. Planned hospital treatment could also be delayed if patients are unable to get tested https://t.co/xZZ8ClNBqE https://t.co/0GorRDDAHC",,How will the backlog of Covid19 tests affect society? The danger for NHS staff is having to isolate if they or a family member has symptoms creating staffing gaps Planned hospital treatment could also be delayed if patients are unable to get tested httpstcoxZZ8ClNBqE httpstco0GorRDDAHC
916,FinancialTimesv3_0918.csv,,16/09/2020 17:27,,524,,13,2,4,12,,"The lack of Covid-19 tests available in the UK is a problem for recently reopened schools. Children in isolation haven’t been able to get tested. 'I could have a number of positive cases linked to my school and not know it,’ said one headteacher https://t.co/xZZ8ClNBqE https://t.co/BmC2j3oUIL",,The lack of Covid19 tests available in the UK is a problem for recently reopened schools Children in isolation havent been able to get tested I could have a number of positive cases linked to my school and not know it said one headteacher httpstcoxZZ8ClNBqE httpstcoBmC2j3oUIL
915,FinancialTimesv3_0918.csv,,16/09/2020 17:28,,525,,36,2,9,12,,Headteachers said full or partial school closures would be inevitable if the shortage of coronavirus tests continues in the UK. The delays in testing pose the risk of further spreading and difficulties for parents and carers if they have to isolate https://t.co/xZZ8ClNBqE https://t.co/YboSpa7qLX,,Headteachers said full or partial school closures would be inevitable if the shortage of coronavirus tests continues in the UK The delays in testing pose the risk of further spreading and difficulties for parents and carers if they have to isolate httpstcoxZZ8ClNBqE httpstcoYboSpa7qLX
914,FinancialTimesv3_0918.csv,,16/09/2020 17:30,,526,,31,2,1,12,,"Lamine Diack, the former head of world athletics’ governing body, has been convicted in France of corruption charges related to the Russian doping scandal that rocked the sport https://t.co/Jm13xmAwVZ",,Lamine Diack the former head of world athletics governing body has been convicted in France of corruption charges related to the Russian doping scandal that rocked the sport httpstcoJm13xmAwVZ
912,FinancialTimesv3_0918.csv,,16/09/2020 18:30,,527,,0,0,0,12,,"US retail sales growth unexpectedly slowed last month, raising concerns that the expiration of government stimulus measures could be undermining the economic recovery https://t.co/zEqElhZB9r",,US retail sales growth unexpectedly slowed last month raising concerns that the expiration of government stimulus measures could be undermining the economic recovery httpstcozEqElhZB9r
911,FinancialTimesv3_0918.csv,,16/09/2020 19:00,,528,,18,4,0,12,,The US Department of Justice announced charges against five Chinese citizens in what prosecutors called a wide-ranging computer hacking conspiracy https://t.co/GwD6uLtVql,,The US Department of Justice announced charges against five Chinese citizens in what prosecutors called a wideranging computer hacking conspiracy httpstcoGwD6uLtVql
909,FinancialTimesv3_0918.csv,,16/09/2020 19:30,,529,,10,3,2,12,,The Fed’s top monetary policymakers have predicted that they would keep the central bank’s main interest rate close to zero until at least the end of 2023 https://t.co/Dra7ZkUWbh,,The Feds top monetary policymakers have predicted that they would keep the central banks main interest rate close to zero until at least the end of 2023 httpstcoDra7ZkUWbh
906,FinancialTimesv3_0918.csv,,16/09/2020 20:45,,530,,33,2,2,12,,"RT @FTPressOffice: . @FT and @ChicagoCouncil are partnering on ""America in 2020""—a series of conversations featuring influential voices and…",,RT FTPressOffice  FT and ChicagoCouncil are partnering on America in 2020a series of conversations featuring influential voices and
905,FinancialTimesv3_0918.csv,,16/09/2020 20:52,,531,,19,8,1,12,,"Just published: front page of the Financial Times, UK edition, Thursday 17 September             https://t.co/AAcOpgwgJc https://t.co/84d68v9VKl",,Just published front page of the Financial Times UK edition Thursday 17 September             httpstcoAAcOpgwgJc httpstco84d68v9VKl
900,FinancialTimesv3_0918.csv,,16/09/2020 22:00,,532,,53,1,9,12,,"New York City mayor Bill de Blasio and hundreds of his office's staffers will be required to take a weeklong, unpaid furlough as the city contends with a multi-billion dollar gap in its budget https://t.co/6AZv37kNXw",,New York City mayor Bill de Blasio and hundreds of his offices staffers will be required to take a weeklong unpaid furlough as the city contends with a multibillion dollar gap in its budget httpstco6AZv37kNXw
896,FinancialTimesv3_0918.csv,,16/09/2020 23:00,,533,,18,3,0,12,,"Germany, Europe's largest economy, has overcome huge challenges in recent decades. John Kampfner goes in pursuit of its secret and finds telling lessons for the fight against Covid-19 https://t.co/KUSalVbiU0",,Germany Europes largest economy has overcome huge challenges in recent decades John Kampfner goes in pursuit of its secret and finds telling lessons for the fight against Covid19 httpstcoKUSalVbiU0
895,FinancialTimesv3_0918.csv,,16/09/2020 23:15,,534,,20,2,1,12,,"RT @bydavidcrow: After Quinnipiac polls (terrible for Republicans), re-upping this piece from @courtney_ft and @christinezhang on GOP donor…",,RT bydavidcrow After Quinnipiac polls terrible for Republicans reupping this piece from courtneyft and christinezhang on GOP donor
893,FinancialTimesv3_0918.csv,,17/09/2020 00:00,,535,,16,1,5,12,,The FT View: There is no innate conflict between conservatism and climate consciousness. A party that draws much of its support from rural areas cannot be indifferent to wildfires https://t.co/uzqM2V6tzH,,The FT View There is no innate conflict between conservatism and climate consciousness A party that draws much of its support from rural areas cannot be indifferent to wildfires httpstcouzqM2V6tzH
892,FinancialTimesv3_0918.csv,,17/09/2020 00:15,,536,,0,0,0,12,,"RT @germanotes: If you want to understand the US right now, look no further than Big Ten college sports: 

Facing pressure from Donald Trum…",,RT germanotes If you want to understand the US right now look no further than Big Ten college sports Facing pressure from Donald Trum
891,FinancialTimesv3_0918.csv,,17/09/2020 00:36,,537,,0,0,0,12,,Coronavirus latest: California becomes first state to test 13m people https://t.co/PSHYOu8Qav,,Coronavirus latest California becomes first state to test 13m people httpstcoPSHYOu8Qav
890,FinancialTimesv3_0918.csv,,17/09/2020 00:47,,538,,21,2,2,12,,Richard Branson to raise $400m for Spac https://t.co/xXGYOLPmir,,Richard Branson to raise 400m for Spac httpstcoxXGYOLPmir
888,FinancialTimesv3_0918.csv,,17/09/2020 01:00,,539,,19,0,2,12,,"Hello, Hong Kong. While you were sleeping, our US election poll tracker was our most read story: https://t.co/pQNy4tVN9c",,Hello Hong Kong While you were sleeping our US election poll tracker was our most read story httpstcopQNy4tVN9c
886,FinancialTimesv3_0918.csv,,17/09/2020 01:16,,540,,29,0,3,12,,Beijing’s concerns loom over Nvidia’s $40bn Arm deal https://t.co/7xgiEY0h1s,,Beijings concerns loom over Nvidias 40bn Arm deal httpstco7xgiEY0h1s
885,FinancialTimesv3_0918.csv,,17/09/2020 03:08,,541,,0,0,0,12,,"FT Exclusive: Thailand’s royal family has amassed an airline-sized fleet of 38 jets and helicopters, according to an unprecedented inventory of King Maha Vajiralongkorn’s spending seen by the FT https://t.co/7QonoPhJsy https://t.co/TGfv6vwGMi",,FT Exclusive Thailands royal family has amassed an airlinesized fleet of 38 jets and helicopters according to an unprecedented inventory of King Maha Vajiralongkorns spending seen by the FT httpstco7QonoPhJsy httpstcoTGfv6vwGMi
884,FinancialTimesv3_0918.csv,,17/09/2020 04:00,,542,,27,1,2,12,,"RT @JohnReedwrites: New: 
Thailand's royal family office has amassed an airline-sized fleet of 38 jets and helicopters, including Boeing, A…",,RT JohnReedwrites New Thailands royal family office has amassed an airlinesized fleet of 38 jets and helicopters including Boeing A
882,FinancialTimesv3_0918.csv,,17/09/2020 05:00,,543,,14,1,9,13,,Donald Trump contradicted the top US health official over the timeline for distributing a coronavirus vaccine and the effectiveness of masks https://t.co/nB1HWdBtGp https://t.co/VisbqnD5Wo,,Donald Trump contradicted the top US health official over the timeline for distributing a coronavirus vaccine and the effectiveness of masks httpstconB1HWdBtGp httpstcoVisbqnD5Wo
879,FinancialTimesv3_0918.csv,,17/09/2020 05:54,,544,,36,5,0,13,,Donald Trump has urged Senate Republicans to ‘go for the much higher numbers’ after Democrats blocked a $500bn stimulus proposal last week https://t.co/jd0VgOxW7e,,Donald Trump has urged Senate Republicans to go for the much higher numbers after Democrats blocked a 500bn stimulus proposal last week httpstcojd0VgOxW7e
877,FinancialTimesv3_0918.csv,,17/09/2020 06:20,,545,,29,2,2,13,,"Nvidia’s $40bn takeover of Arm has shaken China’s chip industry, which fears US control over key technologies for mobile phone chips https://t.co/89nSjbeChh",,Nvidias 40bn takeover of Arm has shaken Chinas chip industry which fears US control over key technologies for mobile phone chips httpstco89nSjbeChh
876,FinancialTimesv3_0918.csv,,17/09/2020 06:30,,546,,7,0,2,13,,"Investment flows between China and the US fell to their lowest level since 2011 the first half of the year on the coronavirus pandemic and mounting political tensions 
https://t.co/kPAnIbnErZ https://t.co/qPHVONsb9D",,Investment flows between China and the US fell to their lowest level since 2011 the first half of the year on the coronavirus pandemic and mounting political tensions httpstcokPAnIbnErZ httpstcoqPHVONsb9D
874,FinancialTimesv3_0918.csv,,17/09/2020 07:00,,547,,18,6,0,13,,FT Exclusive: Business leaders have warned that shortcomings in the UK’s coronavirus testing scheme threaten to ‘cripple’ the economy https://t.co/N2LfIma0cV https://t.co/VEgxj0bFDH,,FT Exclusive Business leaders have warned that shortcomings in the UKs coronavirus testing scheme threaten to cripple the economy httpstcoN2LfIma0cV httpstcoVEgxj0bFDH
873,FinancialTimesv3_0918.csv,,17/09/2020 07:20,,548,,23,0,2,13,,"‘The story of Britain’s fight against coronavirus is the story of a country’s love affair with its health service, and how politicians and health leaders weaponised that devotion’ https://t.co/7LbeBbiqMF",,The story of Britains fight against coronavirus is the story of a countrys love affair with its health service and how politicians and health leaders weaponised that devotion httpstco7LbeBbiqMF
872,FinancialTimesv3_0918.csv,,17/09/2020 07:40,,549,,0,0,0,13,,New Zealand’s finance minister has defended a tough lockdown strategy in an interview with the FT even as the country plunged into its first recession in a decade https://t.co/9I8IYMpRzg https://t.co/EauQJPAjyG,,New Zealands finance minister has defended a tough lockdown strategy in an interview with the FT even as the country plunged into its first recession in a decade httpstco9I8IYMpRzg httpstcoEauQJPAjyG
871,FinancialTimesv3_0918.csv,,17/09/2020 08:00,,550,,34,1,1,13,,"The coronavirus pandemic has led to a shift in exercising habits, with former commuters exercising at home or online. The FT’s @DanGarrahan examines whether fitness centres in London, New York and Hong Kong can survive https://t.co/1QK0oqxsXD",,The coronavirus pandemic has led to a shift in exercising habits with former commuters exercising at home or online The FTs DanGarrahan examines whether fitness centres in London New York and Hong Kong can survive httpstco1QK0oqxsXD
