,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
973,4898091,2020-01-21 08:45:10+00:00, ,1219541433004240896,en,4,0,1,6,SocialFlow,Moral Money’s second special Davos edition looks at the possible winners and losers from climate change and how delegates are limiting their carbon footprints — forgoing chauffeured cars to walk. Sign up here: https://t.co/71bXTQ0XI9
972,4898091,2020-01-21 09:00:11+00:00, ,1219545214261645312,en,17,2,0,14,SocialFlow,"Chinese nationals make up a significant portion of Silicon Valley. But few have made it to the very top of US tech companies, and geopolitical tensions have prompted many to reassess where they stand https://t.co/UkQ5wHv49y"
971,4898091,2020-01-21 09:20:07+00:00, ,1219550227734192128,en,12,1,0,7,SocialFlow,"Lloyds Banking Group said it would introduce new products such as green mortgages, increase lending to green energy businesses and provide advice to customers on reducing emissions https://t.co/DRSwpscKIB"
970,4898091,2020-01-21 09:40:04+00:00, ,1219555250513772544,en,8,2,0,0,SocialFlow,"Michael Skapinker: Age discrimination is illegal in the EU. But unlike other forms of discrimination, such as race or gender, age discrimination is allowed if it can be ‘objectively and reasonably justified by a legitimate aim’ https://t.co/Fjda4DGfyI https://t.co/W8rsXtF5W6"
963,4898091,2020-01-21 11:38:58+00:00, ,1219585174222012417,en,0,0,0,0,Ads Uploader for Twitter,"“We have 10 companies with 1bn users and five with 5bn or some insane numbers,” said David Feinberg. “We would love to be one of those where we can say we saved billions of years of life this year."" https://t.co/uzSbpVyfkR"
961,4898091,2020-01-21 11:38:59+00:00, ,1219585178093473793,en,1,0,0,2,Ads Uploader for Twitter,"""Being a student is complicated. As if studying, socialising and catering for yourself was not tricky enough, Chinese students in the US also have to cope with a trade war."" https://t.co/MceQHgqtey"
960,4898091,2020-01-21 11:39:00+00:00, ,1219585179884367872,en,538,24,99,76,Ads Uploader for Twitter,"""You know me, he seemed to say. I’m not perfect — 'I know I haven’t always got it right' — and I’m humble enough to recognise it. And you know me well enough 'to trust that the woman I chose as my wife upholds the same values I do'."" https://t.co/dWAHHmYmHO"
959,4898091,2020-01-21 11:39:00+00:00, ,1219585181725708290,en,60,3,4,34,Ads Uploader for Twitter,The chief executive of Alphabet and Google tells us why we need to regulate AI. https://t.co/VTNI2VtdHj
956,4898091,2020-01-21 11:39:02+00:00, ,1219585188415578113,en,3,1,1,4,Ads Uploader for Twitter,"Environmental activists are stepping up calls for North Sea operators to either shut down or diversify into clean technologies, such as offshore wind. https://t.co/4rAMAGtrAN"
953,4898091,2020-01-21 11:39:03+00:00, ,1219585193666924544,en,25,0,3,12,Ads Uploader for Twitter,The chief executive of Alphabet and Google tells us why we need to regulate AI. https://t.co/uPXAHgxZX7
952,4898091,2020-01-21 11:39:04+00:00, ,1219585195390705665,en,0,0,0,0,Ads Uploader for Twitter,"""Creating an even playing field will require both monopoly scrutiny and a close examination of whether the pendulum in the patent system has swung too far towards benefiting tech companies, or have an interest in making it tougher to obtain patents."" https://t.co/U3nRbHKgHc"
948,4898091,2020-01-21 11:39:05+00:00, ,1219585202625961985,en,150,3,8,63,Ads Uploader for Twitter,"""The fundamental reason for my growing scepticism is the establishment of a personality cult around President Xi Jinping."" https://t.co/GBPu3Nu2BY"
943,4898091,2020-01-21 11:39:07+00:00, ,1219585211576524801,en,3,0,0,0,Ads Uploader for Twitter,"""Creating an even playing field will require both monopoly scrutiny and a close examination of whether the pendulum in the patent system has swung too far towards benefiting tech companies, or have an interest in making it tougher to obtain patents."" https://t.co/e5GabvI0C9"
940,4898091,2020-01-21 11:39:09+00:00, ,1219585216907501568,en,2,0,1,0,Ads Uploader for Twitter,"""Creating an even playing field will require both monopoly scrutiny and a close examination of whether the pendulum in the patent system has swung too far towards benefiting tech companies, or have an interest in making it tougher to obtain patents."" https://t.co/neEARO4fQo"
936,4898091,2020-01-21 11:39:10+00:00, ,1219585224130080773,en,52,4,4,13,Ads Uploader for Twitter,"""The fundamental reason for my growing scepticism is the establishment of a personality cult around President Xi Jinping."" https://t.co/a3cv1DMsfL"
934,4898091,2020-01-21 11:39:11+00:00, ,1219585227779203072,en,2,0,0,2,Ads Uploader for Twitter,Ultra-low interest rates and reduced trading profits are taking their toll on the banks that play a pivotal role in Europe’s sovereign debt markets. https://t.co/RQyrNUZXKd
929,4898091,2020-01-21 11:39:13+00:00, ,1219585236570460161,en,6,0,1,2,Ads Uploader for Twitter,"So what, exactly, is the Fed doing? And why? https://t.co/zjB6KSmfFi"
930,4898091,2020-01-21 11:39:13+00:00, ,1219585234762706944,en,0,0,0,0,Ads Uploader for Twitter,"""Creating an even playing field will require both monopoly scrutiny and a close examination of whether the pendulum in the patent system has swung too far towards benefiting tech companies, or have an interest in making it tougher to obtain patents."" https://t.co/1QrySqehRD"
928,4898091,2020-01-21 11:39:14+00:00, ,1219585238193594369,en,13,2,1,2,Ads Uploader for Twitter,The chief executive of Alphabet and Google tells us why we need to regulate AI. https://t.co/gTwCNfh5zk
925,4898091,2020-01-21 11:39:15+00:00, ,1219585243541393409,en,12,2,0,5,Ads Uploader for Twitter,The chief executive of Alphabet and Google tells us why we need to regulate AI. https://t.co/rEYkDmR46s
917,4898091,2020-01-21 11:39:18+00:00, ,1219585257613283329,en,6,0,4,1,Ads Uploader for Twitter,"So what, exactly, is the Fed doing? And why? https://t.co/FqqFtkopGO"
912,4898091,2020-01-21 12:20:04+00:00, ,1219595514733322242,en,566,7,19,540,SocialFlow,"Gideon Rachman: China’s Xi era is looking increasingly like one-man rule, rather than one-party rule. And it is hard to think of many places — from Ceausescu’s Romania to Stalin’s Russia — where that has worked out well https://t.co/1t0moIhf6C"
909,4898091,2020-01-21 13:17:36+00:00, ,1219609992795430913,en,0,0,0,98,SocialFlow,RT @TonyTassell: Great story -Swiss police suspect Davos plumbers of being Russian spies - rpt by @samgadjones https://t.co/yhRSB8g9Yb
908,4898091,2020-01-21 13:20:05+00:00, ,1219610617042145280,en,27,1,2,24,SocialFlow,The outbreak of a new virus in China is a hint at what could come in the future. But it is flu that gives public health experts nightmares because it is so hard to defend against https://t.co/b18e4xk4hw
907,4898091,2020-01-21 13:40:04+00:00, ,1219615646096535553,en,26,3,4,11,SocialFlow,"Prince Harry's speech may have been sincere, but it was not impromptu and it was not artless, writes Sam Leith https://t.co/fSu1aoran7"
906,4898091,2020-01-21 13:50:24+00:00, ,1219618250134380546,en,0,0,0,17,SocialFlow,"RT @khalafroula: As Hong Kong’s worst political crisis in decades rattles on into its ninth month, some are asking: can Shenzhen take its p…"
904,4898091,2020-01-21 14:20:08+00:00, ,1219625729719181314,en,34,9,2,30,SocialFlow,"Five months before world leaders began their pilgrimage to the annual World Economic Forum this week, Swiss police interrupted what reports claimed was the beginnings of a Russian spying operation in the secluded Alpine town
https://t.co/6Uan0fWd0w"
898,4898091,2020-01-21 16:00:19+00:00, ,1219650943739932672,en,11,1,1,9,SocialFlow,"University College London is exploring using its reserves and tapping external donors to ensure EU students applying for places in 2021 can continue to pay domestic fees after Brexit
https://t.co/onFcqzJkvd"
897,4898091,2020-01-21 16:20:07+00:00, ,1219655924740214784,en,43,1,2,12,SocialFlow,"'A lot of attention is given to salary differences, but there is currently no transparency on equity ownership,' says investor April Underwood. 'It is equity that makes you wealthy in Silicon Valley, not your salary' https://t.co/ERo0tRzN5L"
896,4898091,2020-01-21 16:40:08+00:00, ,1219660962908856321,en,23,0,0,4,SocialFlow,"'If all Picasso's works except those made on or with paper disappeared, what remained would still prove him the most inventive, original, protean artist of the 20th century' – Jackie Wullschlager is 'enthralled' by the Royal Academy's new show in London https://t.co/iK1RnsY1Jv"
894,4898091,2020-01-21 17:20:11+00:00, ,1219671041066356736,en,53,4,1,18,SocialFlow,"If humans are to live safely in 2050 and beyond, scientists now argue that efforts to curb global warming will need to be complemented by a massive programme of adaptation https://t.co/JFNHWXFC8m https://t.co/w4iA28wfA7"
891,4898091,2020-01-21 18:20:09+00:00, ,1219686133782794241,en,7,0,2,2,SocialFlow,The US Senate has begun the third-ever impeachment trial of an American president. Follow live updates and analysis here: https://t.co/bbBLP165lG
890,4898091,2020-01-21 18:40:06+00:00, ,1219691152376582144,en,31,16,8,27,SocialFlow,"During the World Economic Forum in Davos, leaders of major banks have rejected the idea that they are not doing enough to combat climate change and resisted calls to refuse to work with clients that are major polluters https://t.co/o8LeiG4cKR"
889,4898091,2020-01-21 19:00:08+00:00, ,1219696196568211456,en,15,0,3,5,SocialFlow,Opinion: It may be time to start worrying about the chances that a solar storm ejects plasma from the sun https://t.co/RhBCLQNxk1
888,4898091,2020-01-21 19:20:03+00:00, ,1219701207377285121,en,19,1,2,11,SocialFlow,The outbreak of a new virus in China is a hint at what could come in the future. But it is flu that gives public health experts nightmares because it is so hard to defend against https://t.co/Y24aI5hmPQ
885,4898091,2020-01-21 20:20:08+00:00, ,1219716327906140161,en,30,5,1,28,SocialFlow,"If humans are to live safely in 2050 and beyond, scientists now argue that efforts to curb global warming will need to be complemented by a massive programme of adaptation https://t.co/o1jtT7FMuu https://t.co/JdHXOhspTR"
884,4898091,2020-01-21 20:37:10+00:00, ,1219720616733036544,en,15,3,0,8,SocialFlow,"Front page of the Financial Times, UK edition, for Wednesday 22 January 2020 https://t.co/2BVwhhFl93"
880,4898091,2020-01-21 21:20:05+00:00, ,1219731413370654721,en,521,7,25,510,SocialFlow,"Gideon Rachman: China’s Xi era is looking increasingly like one-man rule, rather than one-party rule. And it is hard to think of many places — from Ceausescu’s Romania to Stalin’s Russia — where that has worked out well https://t.co/mQaZU1pxHp"
878,4898091,2020-01-21 22:00:09+00:00, ,1219741497458876417,en,26,0,2,12,SocialFlow,"Many 65-year-olds today feel no different to the way they felt when they were 45, writes Michael Skapinker. Work provides interest and social contact. Why would they want to leave? https://t.co/yPjRd9unWg"
877,4898091,2020-01-21 23:00:04+00:00, ,1219756576346648577,en,15,0,0,10,SocialFlow,"'If all Picasso's works except those made on or with paper disappeared, what remained would still prove him the most inventive, original, protean artist of the 20th century' – Jackie Wullschlager is 'enthralled' by the Royal Academy's new show in London https://t.co/hqeuS8hECn"
875,4898091,2020-01-21 23:24:00+00:00, ,1219762598075338753,en,18,0,0,8,SocialFlow,Netflix’s US subscriber growth slows amid heightened sector competition https://t.co/t9lvhGZBSr
873,4898091,2020-01-21 23:30:06+00:00, ,1219764135468118016,en,22,1,1,14,SocialFlow,"'A lot of attention is given to salary differences, but there is currently no transparency on equity ownership,' says investor April Underwood. 'It is equity that makes you wealthy in Silicon Valley, not your salary' https://t.co/GMPwCyG1Lv"
871,4898091,2020-01-22 00:00:07+00:00, ,1219771686972772360,en,8,1,2,9,SocialFlow,"In an exclusive opinion piece for the FT, Carlos Ghosn says: 'I was brutally ripped from my family, friends and the companies I ran and held in detention while prosecutors pressured me to confess to a series of false allegations.' Read more: https://t.co/mf8UKveUM9"
869,4898091,2020-01-22 00:07:10+00:00, ,1219773464942465031,en,8,2,2,7,SocialFlow,"Good morning, Hong Kong. While you were sleeping, this was our most read story: https://t.co/a7FD5XQ1e8"
865,4898091,2020-01-22 02:45:46+00:00, ,1219813375582068736,en,10,0,1,7,SocialFlow,Day 1: Republicans rally around Trump at impeachment trial https://t.co/pQOGXAlkwG
861,4898091,2020-01-22 04:20:11+00:00, ,1219837136003837952,en,485,6,24,455,SocialFlow,"Chinese academic Liu Lei’s programming language, which he claimed was ‘fully independently developed’ and named after the legendary heroine Mulan, was based on a widely-used precursor, Python https://t.co/ZeALrps0ap"
859,4898091,2020-01-22 05:00:13+00:00, ,1219847212995399680,en,9,0,5,5,SocialFlow,"Senate Republicans bent but did not break on the first day of Donald Trump’s impeachment trial, voting in unison to reject repeated Democratic efforts to subpoena documents and witnesses. Here are the highlights: https://t.co/sKRH09qsqz"
858,4898091,2020-01-22 05:20:08+00:00, ,1219852222919516160,en,13,0,0,4,SocialFlow,"FT Exclusive: Tokopedia, Indonesia’s largest ecommerce marketplace, is finishing preparations for a fundraising of up to $1.5bn, which would cement its position as the country’s second-biggest unicorn. https://t.co/faYDwRxgeY"
855,4898091,2020-01-22 07:00:21+00:00, ,1219877444930494464,en,49,6,5,30,SocialFlow,"Good morning, London. While you were sleeping, this was our most read story: https://t.co/IRh9W3sPg3"
854,4898091,2020-01-22 07:15:05+00:00, ,1219881151449485312,en,64,10,1,59,SocialFlow,"Australia is enduring one of the most extreme fire seasons in its history: an area the size of Iceland has been destroyed. Rain has brought relief in recent days, but the fire season is far from over https://t.co/mWzUx7vjeq https://t.co/radgFxtm6j"
851,4898091,2020-01-22 07:45:06+00:00, ,1219888705017712640,en,20,3,0,13,SocialFlow,"The first of a four-part climate assembly, costing £520,000, will begin in Birmingham on Saturday, where members of the public will discuss how to reach the government’s net zero carbon emissions target by 2050 https://t.co/25ZHckLFgz"
850,4898091,2020-01-22 08:00:07+00:00, ,1219892486723768320,en,11,0,0,19,SocialFlow,"Andrew Edgecliffe-Johnson: Debates about inclusion and improving social mobility at events such as Davos can feel abstract, but paying your employees a living wage is not https://t.co/lteULsk6kQ"
849,4898091,2020-01-22 08:05:06+00:00, ,1219893739600207872,en,9,1,3,5,SocialFlow,Just in: J Sainsbury’s chief executive Mike Coupe is to step down after almost six years at the helm https://t.co/bLdjOzZFwK
848,4898091,2020-01-22 08:15:04+00:00, ,1219896247080882177,en,9,1,0,0,SocialFlow,"FT Exclusive: Funding on-the-job training through a levy on employers is failing the majority of workers, the new head of the UK’s apprenticeships standards body has warned in her first interview on the job https://t.co/54icM8KhpL"
